US,6,"Trowbridge",38.9107301,-121.525237
US,6,"Tuolumne",37.9607582,-120.2374109
US,6,"Twin Cities",38.2910251,-121.31106
US,6,"Twin Creeks",37.1560572,-121.84412
US,6,"Union City",37.5958333,-122.0191667
US,6,"Upper Lake",39.1646129,-122.9105515
US,6,"Uva",36.6188397,-119.4898496
US,6,"Valley Ford",38.3179721,-122.9241635
US,6,"Valona",38.0521431,-122.2244128
US,6,"Van Allen",37.7982606,-121.0524378
US,6,"Verano",38.3026921,-122.4749807
US,6,"Vina",39.932936,-122.0538745
US,6,"Vineburg",38.2724151,-122.4385905
US,6,"Virgilia",40.0184999,-121.1055153
US,6,"Volcano",38.4429658,-120.6307628
US,6,"Waddington",40.5670753,-124.2017199
US,6,"Weimar",39.0373968,-120.9724425
US,6,"Weott",40.3218069,-123.9217063
US,6,"Westhaven",41.0359583,-124.111179
US,6,"Westley",37.549376,-121.1991036
US,6,"Whitethorn",40.0237557,-123.9430832
US,6,"Whitmore",40.629322,-121.9166612
US,6,"Wildwood",40.4001473,-123.0541895
US,6,"Willow Ranch",41.9023885,-120.3582886
US,6,"Wood Ranch",36.7493949,-120.6390661
US,6,"Wyandotte",39.4579431,-121.4677449
US,6,"Byron",37.8671477,-121.6380069
US,6,"Actis",34.958585,-118.1486857
US,6,"Alameda",35.2377397,-119.0031582
US,6,"Amboy",34.5577721,-115.7444411
US,6,"Argus",35.7471769,-117.3953351
US,6,"Arlington",33.9202933,-117.4464354
US,6,"Arlington Station",33.9141823,-117.4411573
US,6,"Armistead",35.5477335,-117.9275688
US,6,"Atwood",33.8655708,-117.8308905
US,6,"Avalon Village",33.8127953,-118.2639604
US,6,"Baker",35.2649814,-116.0744571
US,6,"Balboa",33.6027664,-117.9002041
US,6,"Balboa Island",33.5944667,-117.8917238
US,6,"Bandini",33.9822356,-118.1181246
US,6,"Bankhead Springs",32.6497832,-116.2439068
US,6,"Barber City",33.7589053,-118.0242278
US,6,"Bell Mountain",34.6241591,-117.2069882
US,6,"Belvedere",34.0405675,-118.1692379
US,6,"Bixby Knolls",33.8355721,-118.1767353
US,6,"Bonds Corner",32.6936638,-115.3372077
US,6,"Boulevard",32.6636712,-116.273629
US,6,"Cadiz",34.5199973,-115.5127662
US,6,"Calabasas",34.1577833,-118.6384203
US,6,"California Heights",33.8266834,-118.1767352
US,6,"Camden",36.431061,-119.7979143
US,6,"Cantil",35.3088502,-117.9684031
US,6,"Casitas Springs",34.3713862,-119.3065023
US,6,"Casmalia",34.8380355,-120.5312785
US,6,"Chambless",34.5613853,-115.544712
US,6,"China Lake",35.6507888,-117.66173
US,6,"Chinowths Corner",36.3268949,-119.3356716
US,6,"Chiriaco Summit",33.6608533,-115.7213795
US,6,"Clifton",33.8275154,-118.3797962
US,6,"Cotners Corner",34.4713877,-117.1717086
US,6,"Cowan Heights",33.7777952,-117.7739427
US,6,"Cross Roads",34.21446,-114.2157824
US,6,"Culver Junction",34.0283444,-118.3903553
US,6,"Cuyama",34.9352537,-119.6151279
US,6,"Daggett",34.8633187,-116.888092
US,6,"Cerritos",33.8583484,-118.0647871
US,6,"Darwin",36.2679969,-117.5917348
US,6,"Deer Creek Colony",35.9782861,-119.0001005
US,6,"Derby Acres",35.2471876,-119.5954004
US,6,"Descanso",32.8528287,-116.6158525
US,6,"Desert Center",33.7125191,-115.4022052
US,6,"Ducor",35.8916196,-119.047324
US,6,"Dunlap Acres",34.0311254,-117.1075341
US,6,"Eagle Rock",34.1388968,-118.2139624
US,6,"East Whittier",33.9633461,-118.018121
US,6,"Edgemont",33.9202949,-117.2786518
US,6,"El Nido",33.8655706,-118.3614631
US,6,"Elderwood",36.4716161,-119.1223301
US,6,"Famoso",35.5980116,-119.2081627
US,6,"Fernbrook",32.968102,-116.9116944
US,6,"Five Points",34.062232,-118.019233
US,6,"Flamingo Heights",34.2405598,-116.4389047
US,6,"Florence",33.9744592,-118.2481287
US,6,"Fort Rosecrans",32.6842183,-117.2461473
US,6,"Friendly Hills",33.9536239,-118.0036759
US,6,"Fruitvale",35.3832924,-119.083159
US,6,"Fuller Acres",35.2999602,-118.9117658
US,6,"Garden Farms",35.4180286,-120.6062789
US,6,"Garey",34.8885904,-120.31488
US,6,"Glamis",32.997542,-115.0719158
US,6,"Glenview",32.8322727,-116.9058591
US,6,"Goffs",34.9191646,-115.0627541
US,6,"Goldstone",35.2971937,-116.9139253
US,6,"Greenfield",35.26885,-119.0028801
US,6,"Guernsey",36.2130059,-119.6409604
US,6,"Halfway House",35.5896767,-118.9603752
US,6,"Hamblin",36.3296724,-119.6098499
US,6,"Hansen",33.8172375,-118.0106174
US,6,"Harbor City",33.7900173,-118.2978496
US,6,"Harlem Springs",34.1214001,-117.2261519
US,6,"Hayfield",33.7047406,-115.634433
US,6,"Helendale",34.7438754,-117.324492
US,6,"Hidden River",34.1783378,-116.3080667
US,6,"Hillgrove",34.0166781,-117.980065
US,6,"Hinkley",34.9347025,-117.1992124
US,6,"Hodge",34.8155403,-117.1933779
US,6,"Hub",36.4021722,-119.8090252
US,6,"Inca",33.8008528,-114.766353
US,6,"Indian Wells",35.6652315,-117.8731248
US,6,"Industry",34.0197335,-117.9586754
US,6,"Inyokern",35.6468991,-117.8125674
US,6,"Ivanpah",35.3405433,-115.3105436
US,6,"Jacumba Hot Springs",32.6175626,-116.189739
US,6,"Jamacha Junction",32.739775,-116.9433589
US,6,"Johannesburg",35.3727406,-117.6347823
US,6,"Johnstons Corner",34.830262,-117.180322
US,6,"Jones Corner",36.0657859,-119.1070493
US,6,"Keeler",36.4871576,-117.8739694
US,6,"Kelso",35.0124884,-115.6536072
US,6,"Kern City",35.3538486,-119.0734368
US,6,"La Fresa",33.8727931,-118.3359071
US,6,"La Presa",32.7081085,-116.9972487
US,6,"La Sierra Heights",33.9441813,-117.4864372
US,6,"Laguna Junction",32.8094959,-116.5125171
US,6,"Lakeview",35.094689,-119.1095511
US,6,"Lakeview Hot Springs",33.8383518,-117.1455887
US,6,"Landers",34.266114,-116.3930703
US,6,"Lemoncove",36.3827271,-119.0245475
US,6,"Leona Valley",34.618321,-118.288133
US,6,"Lindcove",36.3577274,-119.0645489
US,6,"Little Lake",35.9366136,-117.9067408
US,6,"Los Alamos",34.7444264,-120.2782114
US,6,"Los Nietos",33.9683465,-118.0706228
US,6,"Los Osos",35.3110858,-120.8324006
US,6,"Los Terrenitos",32.8347737,-116.6219636
US,6,"Ludlow",34.7211004,-116.1600117
US,6,"Lynwood Gardens",33.9102932,-118.1920148
US,6,"Mahou Riviera",34.013341,-118.8064782
US,6,"Manzanita",32.6689485,-116.28974
US,6,"Mar Vista",34.0047335,-118.4309115
US,6,"March Field",33.9000176,-117.2550396
US,6,"May",33.8950156,-117.490881
US,6,"McKittrick",35.3055201,-119.6226239
US,6,"Meridian",35.1074655,-118.9142669
US,6,"Mettler",35.0638557,-118.9701023
US,6,"Midway",35.0327612,-116.4714138
US,6,"Millersville",35.3038485,-118.4578633
US,6,"Minter Village",35.5035685,-119.1828837
US,6,"Miraleste",33.7522398,-118.3261829
US,6,"Mission Hills",34.2572249,-118.4670285
US,6,"Missouri Triangle",35.4388517,-119.6901277
US,6,"Mitchells Corner",35.223573,-118.8423203
US,6,"Montalvo",34.2538929,-119.2037197
US,6,"Moreno",33.9175171,-117.1578126
US,6,"Mountain View",34.5063847,-117.3586577
US,6,"Myricks Corner",35.516347,-119.2909435
US,6,"Nipton",35.4666532,-115.2722098
US,6,"North Glendale",34.1605626,-118.2645198
US,6,"North Santa Maria",34.9569224,-120.4446084
US,6,"Northridge",34.228337,-118.5367525
US,6,"Oasis",33.465863,-116.0988922
US,6,"Ocean View",33.7155732,-117.9886707
US,6,"Oil Junction",35.4196802,-119.0570465
US,6,"Olive",33.8361268,-117.8461682
US,6,"Olivenhain",33.0461534,-117.2347581
US,6,"Oro Grande",34.5988813,-117.3342134
US,6,"Otay",32.5947777,-117.0644718
US,6,"Otterbein",33.9875125,-117.8847835
US,6,"Palm City",32.5836668,-117.0841947
US,6,"Palo Verde",33.432807,-114.7321814
US,6,"Panama",35.266906,-119.0567707
US,6,"Patch",35.252739,-118.8959329
US,6,"Perry",33.8655709,-118.3445183
US,6,"Pine Cove",33.7605756,-116.7377964
US,6,"Pioneer Point",35.7857871,-117.3633902
US,6,"Pioneertown",34.1566737,-116.4961263
US,6,"Playa del Rey",33.9489011,-118.4456331
US,6,"Pond",35.7177326,-119.3287234
US,6,"Potrero",32.6047822,-116.6130731
US,6,"Pozo",35.3035844,-120.3765474
US,6,"Ranchita",33.2100397,-116.5166835
US,6,"Rancho Santa Fe",33.0203211,-117.202813
US,6,"Redman",34.763872,-117.9697905
US,6,"Rice",34.0836252,-114.8496918
US,6,"Rimforest",34.2297292,-117.2250419
US,6,"Ripley",33.5253044,-114.6560685
US,6,"Rocky Hill",36.301339,-119.1176063
US,6,"Roosevelt",34.7194291,-118.0056247
US,6,"Saltdale",35.3591276,-117.8875671
US,6,"San Ardo",36.0205207,-120.9051826
US,6,"San Lucas",36.1288547,-121.0204672
US,6,"San Simeon",35.6438587,-121.1907533
US,6,"Sandy Korner",33.642246,-116.1811166
US,6,"Santa Anita",34.1455624,-118.0497899
US,6,"Santa Margarita",35.3899734,-120.609057
US,6,"Santa Susana",34.2716694,-118.7089797
US,6,"Santa Ysabel",33.1092099,-116.6730763
US,6,"Saticoy",34.2830582,-119.1498291
US,6,"Scripps Ranch",32.9022691,-117.0997546
US,6,"Sentous",34.0264003,-118.3720215
US,6,"Seville",36.4857832,-119.2231676
US,6,"Shandon",35.6552465,-120.3754325
US,6,"Sherman Oaks",34.1511173,-118.4492482
US,6,"Shoshone",35.9730179,-116.2711387
US,6,"Silver City",36.4660536,-118.6459278
US,6,"Sisquoc",34.8647019,-120.2915456
US,6,"Smith Corner",35.4782921,-119.2787209
US,6,"Smoke Tree",34.1352808,-116.0902813
US,6,"Snow Creek",33.890016,-116.6841822
US,6,"Solemint",34.4163851,-118.4523053
US,6,"South Fontana",34.0627896,-117.4889386
US,6,"Southwest Village",33.8466829,-118.3103506
US,6,"Springville",36.1302265,-118.8181495
US,6,"Stout",36.1827288,-119.0803818
US,6,"Sunfair",34.1638932,-116.2472317
US,6,"Sunland",34.2669466,-118.3023
US,6,"Surf",34.6844268,-120.6035029
US,6,"Tecopa",35.8482993,-116.2264127
US,6,"The Oaks",34.5105478,-118.3553578
US,6,"The Plaza",34.15028,-116.054169
US,6,"Thermal",33.6403013,-116.1394485
US,6,"Topanga Beach",34.0400085,-118.5795272
US,6,"Traver",36.4552287,-119.4848471
US,6,"Trona",35.7627322,-117.3728346
US,6,"Tujunga",34.252225,-118.2884105
US,6,"Ultra",35.9641195,-118.9984336
US,6,"Van Nuys",34.1866718,-118.4489711
US,6,"Vance",36.2241173,-119.1034385
US,6,"Vestal",35.8396752,-119.0848252
US,6,"Vinvale",33.9536255,-118.1636812
US,6,"Walteria",33.8050163,-118.3511842
US,6,"Warner Springs",33.2822596,-116.6336303
US,6,"Waukena",36.1385621,-119.509567
US,6,"Wellsona",35.6971911,-120.6935046
US,6,"West Glendale",34.1483408,-118.2734089
US,6,"West Los Angeles",34.0463986,-118.448135
US,6,"Westchester",33.9597349,-118.4006322
US,6,"Westhaven",36.2266195,-119.9948595
US,6,"Westside",36.4005066,-120.1390355
US,6,"Wheaton Springs",35.4622055,-115.4761061
US,6,"Wiest",33.0586526,-115.4483183
US,6,"Wildasin",33.990982,-118.300095
US,6,"Wilsona Gardens",34.6677661,-117.8256194
US,6,"Wister",33.315312,-115.6033227
US,6,"Woodlake",36.4135606,-119.0987176
US,6,"Workman",33.929737,-118.1681254
US,6,"Wynola",33.0975435,-116.6455757
US,6,"Yermo",34.9049849,-116.8203127
US,6,"Yokohl",36.3255055,-119.0823272
US,6,"Topaz",38.61882,-119.51949
US,6,"Walker",38.5149112,-119.4768329
US,6,"Sky Valley",33.890015,-116.3525097
US,6,"Indio Hills",33.831128,-116.2313958
US,6,"Chittenden",36.9013418,-121.6052218
US,6,"Micaflores",33.8041827,-117.9078361
US,6,"Sequoia",37.8065921,-119.8954575
US,6,"Scotts Flat",39.2832291,-120.9135554
US,6,"Lake Mary",37.5999369,-119.0012424
US,6,"Table Bluff Rancheria",40.6840159,-124.2456149
US,6,"Montclair",34.0775104,-117.6897776
US,6,"Terra Linda",38.0040893,-122.5497
US,6,"Hunter-Liggett",36.010245,-121.2385359
US,6,"Yosemite West",37.6474304,-119.7185006
US,6,"Bass Lake Annex",37.2713351,-119.5340277
US,6,"Old Corral",37.3568875,-119.6070912
US,6,"Aliso Viejo",33.565038,-117.727116
US,6,"Fairport",41.9851651,-120.3219001
US,6,"Alabama Hill",38.3549133,-120.5918729
US,6,"Albrae",37.4954941,-121.9894053
US,6,"Alderglen Springs",38.8351832,-123.0527793
US,6,"Alico",36.569656,-117.96314
US,6,"Arroz",38.6207382,-121.9710799
US,6,"Atlas",38.4290771,-122.2480299
US,6,"Avon",38.0326985,-122.0752418
US,6,"Bahia",38.0965856,-122.1030212
US,6,"Bardi",37.7646501,-121.1652175
US,6,"Barlow",38.4249135,-122.8586042
US,6,"Barstow",36.8152237,-119.9698776
US,6,"Barton",38.4546322,-120.5302037
US,6,"Beatty Junction",36.5880033,-116.9431123
US,6,"Belfast",40.4435095,-120.4516114
US,6,"Bellota",38.0529779,-121.0138298
US,6,"Benton Crossing",37.6990988,-118.764019
US,6,"Binghamton",38.3512998,-121.8227388
US,6,"Binney Junction",39.1573919,-121.5902438
US,6,"Biola Junction",36.8007809,-119.868761
US,6,"Bogue",39.0979483,-121.6249657
US,6,"Bonita",36.9524464,-120.2018345
US,6,"Brandon Corner",38.5857394,-120.9343844
US,6,"Brooks Mill",41.2793397,-120.3107799
US,6,"Browns Corner",38.6776823,-121.8024646
US,6,"Bruceville",38.3357457,-121.4171739
US,6,"Buchli",38.2149168,-122.3327523
US,6,"Bucktown",38.3907432,-122.0241349
US,6,"Buena Vista",38.2943599,-120.9132726
US,6,"Bunker",38.3507443,-121.7582921
US,6,"Carmen City",38.0474231,-120.6907637
US,6,"Catlett",38.8451766,-121.5385697
US,6,"Cave City",38.2024183,-120.5085359
US,6,"Cecile",36.7007833,-119.7176399
US,6,"Chadbourne",38.2438033,-122.0838563
US,6,"Clay",38.3360244,-121.15939
US,6,"Cochrane",37.7310401,-121.3596655
US,6,"Cold Springs",38.7418469,-120.8702154
US,6,"Collinsville",38.0768635,-121.849958
US,6,"Cometa",37.8565931,-120.9460473
US,6,"Conaway",38.6771264,-121.6730163
US,6,"Coyote",37.216611,-121.7405043
US,6,"Creed",38.243247,-121.8552381
US,6,"Crest",40.7246205,-120.3702222
US,6,"Dagon",38.344636,-120.9613296
US,6,"Danielson",38.238248,-122.1049678
US,6,"Daulton",37.1191131,-119.9821066
US,6,"Denverton",38.2246364,-121.8974615
US,6,"Dillard",38.4012999,-121.2568927
US,6,"Dolomite",36.5529898,-117.9453614
US,6,"Dozier",38.2854682,-121.8166264
US,6,"Dugan",38.6043501,-120.9588298
US,6,"Edenvale",37.2649431,-121.8180072
US,6,"Elders Corner",38.9565642,-121.101058
US,6,"Elk",36.7502282,-119.4929071
US,6,"Elliott Corner",37.4627165,-119.7746066
US,6,"Emmaton",38.0801969,-121.732177
US,6,"Englewood",40.396528,-123.9389307
US,6,"Ettersburg",40.1384756,-123.9972563
US,6,"Eugene",37.8929816,-120.8468785
US,6,"Farwell",37.5982673,-121.9452369
US,6,"Forebay",39.2365667,-120.7366021
US,6,"Fourth Crossing",38.1313094,-120.6346511
US,6,"Fresno Crossing",37.2371691,-119.7751542
US,6,"Gas Point",40.4154289,-122.5344562
US,6,"Glorietta",36.8377276,-119.7095867
US,6,"Goat Rock",38.5815788,-123.1213925
US,6,"Gold Hill",38.9015651,-121.1816158
US,6,"Goldleaf",36.7221722,-119.7179182
US,6,"Goodmans Corner",38.2049183,-120.9871632
US,6,"Gordon",36.8960608,-119.7298667
US,6,"Hartley",38.4171313,-121.9469106
US,6,"Higgins Corner",39.0426739,-121.0949477
US,6,"Hoffman Point",36.6921706,-119.198171
US,6,"Holt",37.9343687,-121.4271709
US,6,"Homestead",41.9134899,-121.4230461
US,6,"Hooker",40.3007092,-122.3269473
US,6,"Horse Lake",40.674065,-120.4041119
US,6,"Howard Landing",38.2288038,-121.6010654
US,6,"Hurleton",39.4973873,-121.3874652
US,6,"Ignacio",38.0701986,-122.5385899
US,6,"Ingle",36.7213384,-120.2565521
US,6,"Ingomar",37.1802192,-120.9682564
US,6,"Inskip",39.9898823,-121.5410842
US,6,"Inwood",40.5240443,-121.9572164
US,6,"Iowa City",39.291557,-121.4774656
US,6,"Ivesta",36.7218946,-119.6365252
US,6,"Jacksnipe",38.1926936,-122.0680217
US,6,"Jacobs Corner",38.671571,-121.8944114
US,6,"Jarvis Landing",37.5293814,-122.0635737
US,6,"Jet",37.4327123,-121.0999323
US,6,"Johnston Corner",36.9285636,-121.7052259
